,request_id,id_encid,search_latitude,search_longitude
44,y_F447632A-BCDA-461F-8339-1812DB78144B_1532519119.03,UTlOlcXs2MhddloWS-J2bQ,33.752032,-84.383316
45,y_5B15371D-73B5-44F6-97CD-A78D118C8A10_1532233312.31,ZItpPoBlPjIL9-xyu8hWjQ,33.802169,-84.414657
46,y_F5820880-17E8-435B-A698-E7E6306EB9BA_1532443768.13,9wjf3a7XnlOvtsScSdL4VQ,33.760193,-84.39488
47,y_3834fe6f-9688-4675-a2cb-d892cb28dcfb_1531975676.68,WL8MKArKLfb2gvyWo2pk4A,33.7399744,-84.3917287
48,y_F5820880-17E8-435B-A698-E7E6306EB9BA_1532443768.13,9wjf3a7XnlOvtsScSdL4VQ,33.758128,-84.39829
49,y_8259232E-2552-478D-A27D-D7FADB42DBC6_1532140381.17,9bQL4iDUn3BFWxx0i1KyyQ,33.845104,-84.366058
50,y_F447632A-BCDA-461F-8339-1812DB78144B_1532519119.03,UTlOlcXs2MhddloWS-J2bQ,33.75201,-84.383501
51,y_b8f9b650-228d-4dce-a292-cea4fcea38fe_1531885094.93,euLWOBL0fH86Znvwpho_kQ,33.6407622,-84.4462683
52,y_1C416CDE-43B5-4E6F-A183-52BD81ABDB9A_1532479023.89,nZvJLbQE5P8rmdiJtktYTw,33.702361,-84.497907
53,y_8259232E-2552-478D-A27D-D7FADB42DBC6_1532140381.17,9bQL4iDUn3BFWxx0i1KyyQ,33.846637,-84.367011
54,y_3834fe6f-9688-4675-a2cb-d892cb28dcfb_1531975676.68,UTlOlcXs2MhddloWS-J2bQ,33.8202577,-84.3603692
55,y_8259232E-2552-478D-A27D-D7FADB42DBC6_1532140381.17,9bQL4iDUn3BFWxx0i1KyyQ,33.848998,-84.367495
56,y_F447632A-BCDA-461F-8339-1812DB78144B_1532519119.03,WokyOP53CvXevQ4RnoJWQA,33.75201,-84.383501
