,request_id,id_encid,search_latitude,search_longitude
44,y_65B10893-2DCF-48F9-9CFA-C05F86D5F71B_1532237383.56,lx2z5m9HE7SOFTIFiI8eZA,37.715203,-122.444203
45,y_7f764604-2308-4909-9de7-4039413f7911_1531979009.44,lx2z5m9HE7SOFTIFiI8eZA,37.7143271,-122.4582262
46,y_87b451a9-16cd-41d7-bf6e-bf2e9acf54b1_1532495798.43,Yy5_7_u2S5_ujmcJphYgKQ,37.7251583,-122.4575567
47,y_0B396458-0DE1-4499-B344-452FE545D81A_1532093585.12,MVBVTAG2iJL_BX0sqWAmFg,37.7751232572094,-122.419319943951
48,y_7f764604-2308-4909-9de7-4039413f7911_1531979009.44,lx2z5m9HE7SOFTIFiI8eZA,37.7142244,-122.4581146
49,y_6103BACC-5CC4-4A8B-B381-1B0F0C7B87BE_1532235756.74,MVBVTAG2iJL_BX0sqWAmFg,37.7655575,-122.459968
50,y_33E56E8F-5227-4BF8-8F95-2FD4471DF849_1531929780.46,IeW4KfvSr8HVPyskHtgDhA,37.79482,-122.397887
51,y_565aa30a-350d-453a-8e3c-835e41f94e4f_1532250032.49,lx2z5m9HE7SOFTIFiI8eZA,37.7535769,-122.4226685
52,y_4C08D630-2600-4427-A05F-72FFE53C670F_1532412901.59,lx2z5m9HE7SOFTIFiI8eZA,37.7156835,-122.4760125
53,y_D78062DF-27A6-40A1-A2FB-E040DC7CF6D5_1532243403.27,lx2z5m9HE7SOFTIFiI8eZA,37.728732,-122.442892
54,y_B64ED204-D526-4A7A-B595-6C805B2A5A6E_1532494393.94,lx2z5m9HE7SOFTIFiI8eZA,37.783219,-122.439658
55,y_96856139-6C72-47E3-A5F6-0FE5754D54D9_1531978756.39,GbZSDbZgLZSEQuM6-ATu8A,37.7598175,-122.451199
56,y_A5D380E7-9909-4C8A-947B-B587108C1C0F_1532235317.69,MVBVTAG2iJL_BX0sqWAmFg,37.794339,-122.416453
57,y_E70AE472-93BE-4FBC-B51F-76D49FE500EF_1532478947.75,MVBVTAG2iJL_BX0sqWAmFg,37.778735,-122.410516
58,y_DB8E00AD-13DA-479D-9636-F9AEC4820BB3_1532575204.81,IeW4KfvSr8HVPyskHtgDhA,37.796329,-122.408904
59,y_96856139-6C72-47E3-A5F6-0FE5754D54D9_1531978756.39,GbZSDbZgLZSEQuM6-ATu8A,37.7707305,-122.50823
60,y_9F1B48F5-AA44-4C8A-AE2C-091219F8FC7C_1532046015.34,oCgRz29Q1D6nrAT-vrH_bw,37.7751232572094,-122.419319943951
61,y_5f938feb-4ecc-419a-8b86-6a761534a725_1532409749.53,6TKSUIbE7PzTLAeA8QtHlA,37.7641625,-122.4670782
62,y_0CD6C068-2101-406F-B79F-CF81098DC3EC_1532547041.4,MVBVTAG2iJL_BX0sqWAmFg,37.778936,-122.393821
63,y_0711804B-26D8-4FFF-AC38-4279537A1286_1532156197.61,M-6PPs0DRdK-JXYUpSJAzQ,37.715522,-122.398523
64,y_F64236DA-711F-4F97-BC67-0F7BB082235A_1532564011.32,MVBVTAG2iJL_BX0sqWAmFg,37.778858,-122.39287
65,y_B64ED204-D526-4A7A-B595-6C805B2A5A6E_1532494393.94,lx2z5m9HE7SOFTIFiI8eZA,37.783229,-122.43972
66,y_5B27F335-5A76-4EF9-A4AC-465C47051F3E_1532134166.59,lx2z5m9HE7SOFTIFiI8eZA,37.708064,-122.469531
67,y_256105f0-f159-4b56-b8c1-3c4f309a0551_1531987100.92,lx2z5m9HE7SOFTIFiI8eZA,37.716938,-122.4408257
68,y_03F151AC-C2E7-46C0-8440-CE419284BC20_1532141179.07,IeW4KfvSr8HVPyskHtgDhA,37.791848,-122.425452
69,y_96856139-6C72-47E3-A5F6-0FE5754D54D9_1531978756.39,GbZSDbZgLZSEQuM6-ATu8A,37.7513775,-122.5005395
70,y_2981AA56-B4BD-468C-9732-6B274FF9FB53_1532238457.9,MVBVTAG2iJL_BX0sqWAmFg,37.769819,-122.423169
71,y_D1EA3528-FAE8-421B-AECE-B7684B28FCE7_1532126546.12,MVBVTAG2iJL_BX0sqWAmFg,37.78017,-122.386525
72,y_33E56E8F-5227-4BF8-8F95-2FD4471DF849_1531929780.46,IeW4KfvSr8HVPyskHtgDhA,37.794515,-122.397819
73,y_7f764604-2308-4909-9de7-4039413f7911_1531979009.44,lx2z5m9HE7SOFTIFiI8eZA,37.7140691,-122.4583223
74,y_96856139-6C72-47E3-A5F6-0FE5754D54D9_1531978756.39,GbZSDbZgLZSEQuM6-ATu8A,37.789225,-122.411454
75,y_b4b8bef6-66ab-4281-9aee-588f3d830c2d_1532491447.78,MVBVTAG2iJL_BX0sqWAmFg,37.7793074,-122.3928671
76,y_96398E8C-9965-4C4D-8C9C-97E21FC7991F_1532040293.33,lx2z5m9HE7SOFTIFiI8eZA,37.776361,-122.472093
77,y_F4E90C0C-A6D7-4058-B457-11907FFD5294_1532564181.6,IeW4KfvSr8HVPyskHtgDhA,37.790678,-122.404334
78,y_5B35D352-222D-4A0D-B670-0C87232FCB67_1532480774.16,zA2o4x3OOFviH_f0ForwAQ,37.728069,-122.47596
79,y_62C79C2C-8E9C-467F-87B3-D1424F4BB12A_1532371616.2,lx2z5m9HE7SOFTIFiI8eZA,37.7668203425219,-122.430265651245
80,y_2E42A0C5-700A-46F0-8DEF-10CD2AF47D7A_1532199665.54,ZWtVRlxYV0boRcRsCUHkXA,37.770587,-122.4154095
