,session_id,latitude,longitude,title
89,401BBABA4E8BCA82_1532357205.22,25.9351978074408,-80.1397705078125,Fast Food
90,y_1942A22F-3012-4F01-8AE2-F8654BD0EC0C_1532136528.48,25.9449255,-80.3232985,Fast Food
91,y_9481BB68-97AB-456C-BE48-C338ADB1A19A_1532475057.36,25.942458,-80.320913,Fast Food
92,y_37406CE9-7BCA-4D2E-8CA6-7FBC8DA9E557_1532052199.93,25.684442,-80.338603,Fast Food
93,y_1F48DEDF-5B5F-4CE5-95F2-9C35E771541B_1532021430.48,25.745244,-80.321333,Fast Food
94,y_d04e20b4-83ea-4417-a968-49751ed84462_1532301280.77,25.808674,-80.2854325,Fast Food
95,y_4264AD80-FD67-421A-9FAF-5DFF7E76223A_1532229438.18,25.809309,-80.266402,Fast Food
96,y_D1890DDD-0C04-40C1-86B7-C3619C4D7FE5_1531934736.04,25.790815,-80.2006725,Fast Food
97,y_8C2BC43C-2C9E-4920-A4D8-259F6DE28308_1532104489.35,25.7618474428857,-80.1917359333984,Fast Food
98,y_7FE242E4-F38E-434C-8DC1-6D0B1039EC91_1532218438.61,25.765807,-80.222793,Fast Food
99,428207B064959E4A_1532558341.47,25.7913235568962,-80.1325785769836,Fast Food
100,y_5D4FA070-B4BF-4B3A-B546-F9D0BFE5023A_1531871994.5,25.757091,-80.320662,Fast Food
101,57120B435B9D54BD_1532015583.46,25.7495661833777,-80.2584229647583,Fast Food
102,y_72BAE4A2-6A23-4CEF-8024-059B006AB04D_1532481060.51,25.687732,-80.311963,Fast Food
103,y_0D3FBF0F-F103-4B74-BF0E-0BA625EE2A3C_1532576563.09,25.780103,-80.263773,Fast Food
104,y_4E0655B4-6B33-4B85-A2AA-581D3B2E3BED_1532235058.15,25.926841,-80.164232,Fast Food
105,y_10EF79E9-8328-408D-A7C0-88A0BC2979C4_1532288371.19,25.790772,-80.139358,Fast Food
106,y_B8211612-9178-4083-ADBA-AD53172F5A27_1532047947.48,25.7618474428857,-80.1917359333984,Fast Food
107,y_7EE36D62-5722-40E0-B7D3-782C7A40409D_1532310286.5,25.9548525,-80.1428605,Fast Food
108,3C010694AB858C90_1532229841.11,25.7527812645707,-80.2880859375,Fast Food
109,y_D608729B-ABCF-4510-B802-4F479F521873_1532287836.34,25.732857,-80.310706,Fast Food
110,D5FCD8A2CA16B424_1532045453.49,25.7618474428857,-80.1917359333984,Fast Food
111,y_1948F697-3842-4340-9550-6BEDDE393CEE_1532293630.08,25.775727,-80.1891285,Fast Food
112,y_17FC720A-6C41-4995-9911-636AFCB16F7F_1532131387.9,25.749165,-80.201449,Fast Food
113,y_D147A6D7-99BE-4C6B-B722-513A6FF98E05_1532017549.14,25.818273,-80.122775,Fast Food
114,y_a5398adb-bd68-41c6-bc22-40f41b20e97e_1532497653.4,25.7618474428857,-80.1917359333984,Fast Food
115,y_38289FE9-04F3-4ECC-B033-7C2A2A72CD1D_1532376413.99,25.770848,-80.191029,Fast Food
116,y_436E49BA-9E58-46FB-BB94-97299B1D8485_1532404650.13,25.7668326,-80.188727,Fast Food
117,y_752F2C10-DEDA-4251-BE25-E6C6A36285E8_1532124872.56,25.926787,-80.170053,Fast Food
118,y_5E42B2EF-FC09-4A3B-9265-563267279BDB_1532322705.34,25.7633615,-80.193485,Fast Food
119,y_51AE121A-EF06-4C4B-BF77-F7EE9C4D5870_1532483242.62,25.796456,-80.2819,Fast Food
120,DAE13F1F6406272B_1531943571.41,25.777084217663,-80.1337546046167,Fast Food
121,y_792d8777-7839-4f6b-8a55-95defe62a87f_1531955552.66,25.78152,-80.1348576,Fast Food
122,y_360E355F-28DE-4F41-8CEA-EABEFBC31BF5_1531951934.81,25.7903815,-80.137951,Fast Food
123,y_0E84BC37-6C5D-4FE2-9D8A-D6D7B122953B_1532366594.4,25.774527,-80.13646,Fast Food
124,y_2998926A-5ED7-472C-A0BD-017749345E82_1532257411.33,25.7913235568962,-80.1325785769836,Fast Food
125,y_3B2CE6B2-D1A0-4973-A9C7-9E520EBBFBDE_1532398080.41,25.845379,-80.174339,Fast Food
126,y_AA467E7E-E9EF-4034-AA8F-3DEFA8203201_1532215032.08,25.793845,-80.1310815,Fast Food
127,y_59ABB049-E881-42EC-96A0-23CEA6685B65_1532558872.32,25.7683425,-80.1273575,Fast Food
128,y_D198BCFB-8369-4B34-AEFF-42BDBE6A1B37_1532486859.67,25.772321,-80.133096,Fast Food
129,y_CC9CEE8B-718E-49EE-955D-041F235342DE_1532552291.56,25.844131,-80.119891,Fast Food
130,y_F3DD0EF9-065C-44D3-9C5C-29F02D86CCB8_1532563019.06,25.7618474428857,-80.1917359333984,Fast Food
131,y_830B2A4C-307F-499E-AB1D-8453D45670FB_1532459289.23,25.787303,-80.145245,Fast Food
132,y_EC9299A8-42A6-49E6-954F-B81F17C9E67D_1531873185.65,25.744485,-80.255643,Fast Food
133,y_D8ACB98A-A0E4-4B0B-8068-E35562CE2E36_1532044988.75,25.769153,-80.133779,Fast Food
134,y_80518577-DD0D-47E0-97F5-39FAD5C84800_1532299477.56,25.792654,-80.187284,Fast Food
135,y_4F53E66F-E279-4E1F-847E-BA41B068A1D2_1531877868.68,25.695738,-80.299888,Fast Food
136,F4113BABE4C7B7DC_1532014347.55,25.7527812645707,-80.2880859375,Fast Food
137,y_96AFC78B-5F15-494A-B22E-0FD38ED6F764_1532286652.04,25.693405,-80.305758,Fast Food
138,y_C3F7FA6D-1EE8-469D-B0C0-48EA6BA814E5_1532401316.21,25.941994,-80.3244,Fast Food
139,y_7D754C0C-A057-41E8-A7E9-BD82D43CDAA7_1531936235.47,25.751074,-80.260947,Fast Food
140,y_12455694-BC6D-43A1-AB24-6112D12A6096_1531932830.04,25.749184,-80.254237,Fast Food
141,y_E8C1DCBF-C821-457E-AE54-DC863C59CDCD_1532310755.27,25.955683,-80.141282,Fast Food
142,B7C53099F9BC10B5_1532371189.74,25.7618474428857,-80.1917359333984,Fast Food
143,5552041C19E0F865_1532559820.41,25.7733037491966,-80.2508354187012,Fast Food
144,y_F6F6D9D3-5767-4190-B485-656617A9D927_1531960117.11,25.761782,-80.194812,Fast Food
145,y_F99B188F-93DD-4352-A80F-BAF091EE0A2C_1531927393.93,25.765869,-80.194712,Fast Food
146,y_DBA90550-FBFD-42FA-A6F4-920ADCA567D0_1532118324.42,25.772855,-80.203626,Fast Food
147,y_D258C903-1AC1-4593-AF73-A033C8B7A155_1532289693.95,25.763755,-80.2552325,Fast Food
148,2FB644B5C2CC8FE6_1532441383.44,25.7672065,-80.19346,Fast Food
149,y_52DBDE36-C52E-404A-8B08-2F3A4A501642_1532121004.55,25.943015,-80.148198,Fast Food
150,y_0DDF28AE-37C3-4793-8F16-E1E7FD16206B_1532273548.23,25.941789,-80.148568,Fast Food
151,y_DE5CFD30-6C19-4BF2-AA11-A9C9A7605E49_1532311549.92,25.7660015,-80.2074367,Fast Food
152,y_B0AD94BE-505E-46BB-8FE7-5DC280EA093D_1532385590.06,25.9548525,-80.1428605,Fast Food
153,y_363F3906-71A3-4762-BD5E-E8ABF97793EF_1532476390.88,25.885674,-80.123615,Fast Food
154,y_8b4e5db1-76b1-4356-9adf-207411c66e84_1532308114.59,25.8529064,-80.1202572,Fast Food
155,y_04E1D048-DF91-4BD7-B60B-1CB072B93026_1532430307.65,25.867177,-80.323309,Fast Food
156,y_E589EFCF-13A5-4C13-A225-B7B3A5C56E68_1531937772.88,25.773445,-80.188812,Fast Food
157,y_22e01f44-2bfd-44b1-bbde-93d708117c2b_1531952114.85,25.8938484,-80.2257939,Fast Food
158,y_008EABB7-F67F-43AF-B811-D096F9006453_1532199439.92,25.878189,-80.167674,Fast Food
159,y_51D4E127-0A54-46F4-B167-16FD2F072CEE_1532531995.8,25.763121,-80.202422,Fast Food
160,y_5DC12CC1-86A5-46B2-8D69-6021276AA8AB_1532298441.78,25.749148,-80.262466,Fast Food
161,y_E6A90CE8-4908-4205-9C56-48A52A776E51_1532533463.29,25.81768,-80.353704,Fast Food
162,y_B0FABF23-DFA8-48D4-A3A8-9918F9478667_1532037659.32,25.75548,-80.260075,Fast Food
163,y_EC9299A8-42A6-49E6-954F-B81F17C9E67D_1532375517.28,25.7510345,-80.259579,Fast Food
164,A73DC02E4B8CBFFE_1532535658.31,25.7360194,-80.3157397,Fast Food
165,y_d5a3ee9b-224e-4c64-b218-6bbf41d33d91_1532013860.62,25.7820827,-80.1428276,Fast Food
166,y_5FDA2F9F-CADA-44CE-ACF7-7E60ED40F58F_1532266654.03,25.779781,-80.142658,Fast Food
167,y_D147A6D7-99BE-4C6B-B722-513A6FF98E05_1532198597.66,25.817604,-80.121486,Fast Food
168,y_B02B0109-4665-4FA8-9C8F-07D8FB25B262_1532318877.07,25.784192,-80.230919,Fast Food
169,y_821A5655-7D4E-4B2B-AA77-2639C4006540_1532362094.94,25.860932,-80.121545,Fast Food
170,y_0F9A0E68-8CB7-41EB-80DB-960C97116F20_1532204879.21,25.908553,-80.335633,Fast Food
171,94CDA6365C61CA28_1532282145.47,25.7214919252904,-80.2942657470703,Fast Food
172,1D9B5EB600961C14_1531935438.76,25.7527812645707,-80.2880859375,Fast Food
173,59B569854BCC99B2_1531926003.43,25.69566964,-80.3574371338,Fast Food
174,y_18c0ba5f-ca77-44b6-afe1-7d5930cb9c9b_1532292083.42,25.7713235,-80.2453854,Fast Food
175,y_0ac9a7ce-cc5f-4230-97a7-44ac989ff384_1531931791.37,25.7931659,-80.3255187,Fast Food
176,y_540DEA0D-75A0-4722-AE68-D2C8CC6C9F12_1532303865.87,25.7618474428857,-80.1917359333984,Fast Food
177,y_4F47A612-ABE1-4AC8-AB70-556C3DBF7542_1532544412.08,25.809715,-80.336128,Fast Food
178,y_9330B3D8-AA3D-41AB-8317-0F16212DD529_1532557059.42,25.717217,-80.280805,Fast Food
179,y_b9a0db00-0d36-4f66-baef-df0c667b751e_1531916276.81,25.7774732,-80.350573,Fast Food
180,y_E5653B7F-62C7-4B59-A6B6-DCFF4F9EC5AC_1532301447.61,25.734486,-80.269519,Fast Food
181,y_515EED81-CE72-4458-98D2-1942E2759246_1532249541.39,25.915089,-80.208866,Fast Food
182,y_62A58C5A-3BC6-47D9-AAF8-341955D2CA03_1532336728.08,25.682128,-80.352306,Fast Food
183,y_D8A83B0A-0F84-4BCA-9A4C-18C716FA0F9B_1532213642.61,25.761365,-80.189637,Fast Food
184,y_22DFDA4F-F915-4054-8F9A-A2C85110043A_1532232155.71,25.761779,-80.193589,Fast Food
185,y_33B881FE-7BA2-4463-B41C-9309CE0A600D_1532145932.44,25.7779175,-80.2117035,Fast Food
186,y_2CE328B6-AE0F-4145-AC8A-D23000495500_1532197581.38,25.75014,-80.2194605,Fast Food
187,y_B9984065-B146-4CD4-962F-367DC514837A_1532380051.77,25.7640565,-80.1923035,Fast Food
188,64706C6AD7C96E31_1532447617.97,25.7618474428857,-80.1917359333984,Fast Food
189,y_AFDDB1EA-91D7-467D-8584-1C4DFB335219_1531930596.66,25.790611,-80.188203,Fast Food
190,y_E6496815-F1B4-43F1-A3C9-E997849D48FB_1532192488.8,25.794187,-80.18883,Fast Food
191,y_F5202CD4-DCCD-4371-9EB4-99964384B2AB_1532272246.01,25.764922,-80.198565,Fast Food
192,24C5D78AFEAC436F_1532540045.55,25.7527812645707,-80.2880859375,Fast Food
193,y_ef0f2610-a573-4a96-adb7-b0df53c16709_1532035299.8,25.7671008,-80.1897516,Fast Food
194,y_75D371BB-5A6A-4AF2-BD5C-5D8A67EB97B1_1532203288.01,25.758325,-80.213132,Fast Food
195,y_30C79C5A-5225-456E-A12D-237ED498A612_1532289701.27,25.766557,-80.194231,Fast Food
196,5F18A9591EE18917_1532145386.84,25.7618474428857,-80.1917359333984,Fast Food
197,y_49142514-7785-4B3C-9693-D355D16559A1_1532528505.36,25.76677,-80.193683,Fast Food
198,y_D228243D-67AE-4745-BB46-8A29F01377ED_1532146545.79,25.808509,-80.325898,Fast Food
199,y_17FB1677-88BD-46B4-B25D-1560FB278521_1531954424.08,25.882451,-80.129279,Fast Food
200,y_10EF79E9-8328-408D-A7C0-88A0BC2979C4_1532467093.81,25.7476484,-80.2375446,Fast Food
201,y_CE33159B-5536-4323-BC3D-F3878DCDA411_1532206811.98,25.91618,-80.326647,Fast Food
202,y_c6e48941-d55a-45ea-9a0d-6b2aab231175_1532530121.57,25.788267,-80.337188,Fast Food
203,y_A5FDA6FC-AE39-48F1-B072-4B107DD2342E_1532287924.84,25.89843,-80.351348,Fast Food
204,y_30b7607c-ea89-40bc-8863-cd13e41f36bf_1532451401.1,25.7901727,-80.2166067,Fast Food
205,y_1F78FD50-7920-4B0D-983B-9CB36D728AAF_1532365698.27,25.751611,-80.262321,Fast Food
206,y_a55b3a7a-b40a-447a-aab6-06736be15153_1531879600.8,25.6837545,-80.3180212,Fast Food
207,y_7734E89F-880A-424C-94E5-3529A76AB7F9_1531958778.11,25.792748,-80.187036,Fast Food
208,y_686BBB62-348A-4F4D-AE4A-715D8969D410_1532400248.61,25.787068,-80.214915,Fast Food
209,y_33BB21C2-0EA7-443E-8A26-879C2020123D_1532148966.39,25.848271,-80.151689,Fast Food
210,y_259B95AE-430D-453D-8E27-77F3F8A70224_1531945500.28,25.84938,-80.119781,Fast Food
211,y_DA794308-979E-419E-A6A2-C5F55C870FDF_1531873257.17,25.762025,-80.191788,Fast Food
212,y_B6FDE015-96E7-4D03-B11C-7B129C6FEF06_1532208930.23,25.8462135,-80.1950795,Fast Food
213,y_DBDD54D2-E183-4A8F-AD0A-7DFC22F0942D_1532393060.02,25.823551,-80.194743,Fast Food
214,y_8B3525F9-3972-4640-9276-A1AB273DAB29_1532561734.5,25.931411,-80.163477,Fast Food
215,y_8a516b61-1843-4c42-8dbd-1d0c0699541b_1532295792.76,25.9559126,-80.3006439,Fast Food
216,y_23C2F982-C072-47D7-9B41-1A8064D9BBD8_1532127331.36,25.7618474428857,-80.1917359333984,Fast Food
217,y_318645D7-EDF9-4AA1-893B-520138B9BF1D_1532548560.26,25.7969165,-80.260927,Fast Food
218,y_81D09E6B-2FC3-414A-A97A-2C567A72807E_1532574405.31,25.793989,-80.276245,Fast Food
219,y_E18E8793-8F54-45B4-A457-9031A3900AFC_1532287037.1,25.802452,-80.199354,Fast Food
220,y_6E55CB78-CBD7-4D47-BF6D-413210062E71_1532225920.71,25.788119,-80.190069,Fast Food
221,y_EC5C981F-F0B1-42FE-B940-3B90D0CE5052_1532194807.96,25.731794,-80.261578,Fast Food
222,y_d5784297-7bff-4fa2-ae97-f3dd193beed9_1532371229.9,25.7957627,-80.2788175,Fast Food
223,y_C0759BB6-93C0-44FD-BA32-3A525A34C615_1532311407.76,25.7495661833777,-80.2584229647583,Fast Food
224,y_B2535F53-3EE9-4B38-A082-7EEB7D422550_1531918375.48,25.8039974794116,-80.1980879963631,Fast Food
225,y_DD7504BB-8EF2-4890-8042-924F0169A0B1_1531886836.57,25.751843,-80.255638,Fast Food
226,y_90F7679A-C6DE-4C2A-894D-A7B85D76CB14_1531961143.64,25.80954,-80.192367,Fast Food
227,BB7C999870788237_1532312838.13,25.7618474428857,-80.1917359333984,Fast Food
228,y_B1DBED14-31F5-40E9-80EA-6BB815E9C559_1532121972.9,25.772272,-80.190679,Fast Food
229,y_9ED124AD-DDB8-4C3F-A2EB-EEC4460C5397_1532299155.78,25.7590611504212,-80.1935990386184,Fast Food
230,C928606EA34FBA03_1532009433.3,25.8207159,-80.1819268,Fast Food
231,y_3C69C66D-90D1-45AA-8103-F8CD7A56C0BE_1532365204.17,25.763624,-80.193859,Fast Food
232,y_3E31A22F-6B39-4AF5-8C8B-CE50A9568447_1532575743.16,25.812818,-80.122605,Fast Food
233,y_85F31459-513A-4E7B-8723-90B258448D71_1532546372.65,25.9196785,-80.137074,Fast Food
234,y_5D563292-D133-4B58-95D6-AC619A02F61C_1532286275.08,25.784833,-80.227513,Fast Food
235,y_C8C169A9-1C68-4D98-B61E-8A6283CEA0BE_1532529936.72,25.710794,-80.282692,Fast Food
236,y_0AECAB2B-CFD3-4047-A354-AC0CF7D76F77_1532403475.51,25.768141,-80.211295,Fast Food
237,y_CA9F295A-711F-4833-851F-DC115911388A_1532295761.07,25.7914745,-80.1332895,Fast Food
238,y_1A97E66C-B41A-4C5B-813A-F18945FFD354_1532358550.84,25.786532,-80.131969,Fast Food
239,y_15242D1C-D808-4D3E-8EFF-07767B9BC692_1532117467.35,25.761969,-80.353468,Fast Food
240,DA08EBA9EEA448F8_1532358438.91,25.8181170503706,-80.3536605834961,Fast Food
241,y_676A4CEC-A19A-4321-9850-002D55159F07_1532139215.47,25.929298,-80.196944,Fast Food
242,y_5febb455-68bc-4197-ade7-e69a9989960a_1532406064.73,25.9359968,-80.3438874,Fast Food
243,y_3ACF0009-2EB1-4B6F-80CD-591D7A3E7B5C_1532119754.71,25.772795,-80.349888,Fast Food
244,y_4FA53114-0742-4C88-9427-8E6919061EA6_1532023936.54,25.761417,-80.194506,Fast Food
245,y_B06A9FD6-B3EC-4126-A497-EEB8E50037B2_1532052192.91,25.767637,-80.190455,Fast Food
246,6C8301D34B5BF29E_1532122646.97,25.7639992,-80.1945484,Fast Food
247,y_22DFDA4F-F915-4054-8F9A-A2C85110043A_1532210354.3,25.761088,-80.194471,Fast Food
248,y_0172E8C8-419E-4E12-8F62-4F75C0CC9C80_1532273358.09,25.834537,-80.120243,Fast Food
249,y_93A9C3B7-D657-4ADB-ACF2-A3A612573AB4_1532461730.21,25.765327,-80.19328,Fast Food
250,y_4B7E61B3-1AF3-47DF-AB56-C3DA3C161159_1532289458.96,25.848882,-80.180912,Fast Food
251,C8B22B4142DAD817_1532558093.05,25.7618474428857,-80.1917359333984,Fast Food
252,980183605C14552A_1532526138.76,25.7618474428857,-80.1917359333984,Fast Food
